name,status,species,gender,location,location_type,dimension,episode,air_date
Trunk Man,Alive,Humanoid,Male,Interdimensional Cable,TV,unknown,S03E07,"September 10, 2017"
Tusked Assassin,unknown,Alien,Male,Resort Planet,Planet,unknown,S03E05,"August 20, 2017"
Two Guys with Handlebar Mustaches,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Tumblorkian,Alive,Alien,Male,Plopstar,Planet,unknown,S02E08,"September 20, 2015"
Unity,Alive,Alien,Genderless,Unity's Planet,Planet,Replacement Dimension,S02E03,"August 9, 2015"
Unmuscular Michael,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Vampire Master,Alive,Mythological Creature,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E07,"September 13, 2015"
Vance Maximus,Dead,Human,Male,Worldender's lair,Planet,unknown,S03E04,"August 13, 2017"
Veronica Ann Bennet,Alive,Alien,Female,Gazorpazorp,Planet,unknown,S01E07,"March 10, 2014"
Voltematron,Dead,Alien,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E08,"September 17, 2017"
Wall Crawling Rick,unknown,Humanoid,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
Wedding Bartender,unknown,Alien,Male,Planet Squanch,Planet,Replacement Dimension,S02E10,"October 4, 2015"
Worldender,Dead,Alien,Male,Worldender's lair,Planet,unknown,S03E04,"August 13, 2017"
Yaarb,Alive,Alien,Male,St. Gloopy Noops Hospital,Space station,unknown,S02E08,"September 20, 2015"
Yellow Headed Doctor,Alive,Alien,Male,St. Gloopy Noops Hospital,Space station,unknown,S02E08,"September 20, 2015"
Yellow Shirt Rick,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
Zarbadar Gloonch,Dead,Alien,Female,Nuptia 4,Planet,unknown,S02E02,"August 2, 2015"
Zarbadar Gloonch,Dead,Alien,Female,Nuptia 4,Planet,unknown,S02E07,"September 13, 2015"
Zarbadar's Mytholog,unknown,Mythological Creature,Female,Nuptia 4,Planet,unknown,S02E07,"September 13, 2015"
Zeep Xanflorp,Alive,Humanoid,Male,Rick's Battery Microverse,Microverse,Replacement Dimension,S02E06,"August 30, 2015"
Zeta Alpha Rick,Dead,Human,Male,Rick's Memories,Memory,"",S01E10,"April 7, 2014"
Zeta Alpha Rick,Dead,Human,Male,Rick's Memories,Memory,"",S01E11,"April 14, 2014"
Zeta Alpha Rick,Dead,Human,Male,Rick's Memories,Memory,"",S03E01,"April 1, 2017"
Zeta Alpha Rick,Dead,Human,Male,Rick's Memories,Memory,"",S05E10,"September 5, 2021"
Zick Zack,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E08,"September 17, 2017"
Uncle Steve,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E04,"August 16, 2015"
Bearded Morty,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Bearded Morty,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Roy,Alive,Human,Male,Roy: A Life Well Lived,Game,Replacement Dimension,S02E02,"August 2, 2015"
Davin,Dead,Cronenberg,Male,Earth (C-137),Planet,Dimension C-137,S01E01,"December 2, 2013"
Davin,Dead,Cronenberg,Male,Earth (C-137),Planet,Dimension C-137,S01E06,"January 27, 2014"
Greebybobe,Alive,Alien,unknown,Worldender's lair,Planet,unknown,S01E01,"December 2, 2013"
Greebybobe,Alive,Alien,unknown,Worldender's lair,Planet,unknown,S01E11,"April 14, 2014"
Greebybobe,Alive,Alien,unknown,Worldender's lair,Planet,unknown,S02E05,"August 23, 2015"
Greebybobe,Alive,Alien,unknown,Worldender's lair,Planet,unknown,S03E04,"August 13, 2017"
Scary Teacher,Alive,Mythological Creature,Male,Mr. Goldenfold's dream,Dream,Dimension C-137,S01E02,"December 9, 2013"
Fido,Alive,Animal,Male,Snuffles' Dream,Dream,Dimension C-137,S01E02,"December 9, 2013"
Accountant dog,Alive,Animal,Male,Snuffles' Dream,Dream,Dimension C-137,S01E02,"December 9, 2013"
Tiny-persons advocacy group lawyer,Alive,Mythological Creature,Male,Giant's Town,Fantasy town,Fantasy Dimension,S01E05,"January 20, 2014"
Giant Judge,Alive,Mythological Creature,Male,Giant's Town,Fantasy town,Fantasy Dimension,S01E05,"January 20, 2014"
Morty Jr's interviewer,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E07,"March 10, 2014"
Guy from The Bachelor,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E08,"March 17, 2014"
Corn detective,Dead,Humanoid,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Michael Jackson,Alive,Humanoid,Male,Earth (Phone Dimension),Planet,Phone Dimension,S01E08,"March 17, 2014"
Trunkphobic suspenders guy,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E02,"December 9, 2013"
Trunkphobic suspenders guy,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E08,"March 17, 2014"
Trunkphobic suspenders guy,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E10,"April 7, 2014"
Trunkphobic suspenders guy,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E11,"April 14, 2014"
Spiderweb teddy bear,Alive,Animal,unknown,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Regular Tyrion Lannister,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Quick Mystery Presenter,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Mr. Sneezy,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Two Brothers,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Alien Mexican Armada,unknown,Alien,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Giant Cat Monster,unknown,Animal,unknown,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Old Women,unknown,Human,Female,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Trunkphobic guy,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Pro trunk people marriage guy,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Muscular Mannie,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Baby Legs Chief,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Mrs. Sullivan's Boyfriend,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Plutonian Hostess,Alive,Alien,Female,Pluto,Dwarf planet (Celestial Dwarf),Replacement Dimension,S01E09,"March 24, 2014"
Plutonian Host,Alive,Alien,Male,Pluto,Dwarf planet (Celestial Dwarf),Replacement Dimension,S01E09,"March 24, 2014"
Rich Plutonian,Alive,Alien,Female,Pluto,Dwarf planet (Celestial Dwarf),Replacement Dimension,S01E09,"March 24, 2014"
Rich Plutonian,Alive,Alien,Male,Pluto,Dwarf planet (Celestial Dwarf),Replacement Dimension,S01E09,"March 24, 2014"
Synthetic Laser Eels,Alive,Animal,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E11,"April 14, 2014"
Pizza-person,Alive,Humanoid,Male,Earth (Pizza Dimension),Planet,Pizza Dimension,S01E10,"April 7, 2014"
Pizza-person,Alive,Humanoid,Male,Earth (Pizza Dimension),Planet,Pizza Dimension,S01E10,"April 7, 2014"
Greasy Grandma,Alive,Human,Female,Greasy Grandma World,Planet,unknown,S01E10,"April 7, 2014"
Phone-person,Alive,Humanoid,Male,Earth (Phone Dimension),Planet,Phone Dimension,S01E10,"April 7, 2014"
Phone-person,Alive,Humanoid,Male,Earth (Phone Dimension),Planet,Phone Dimension,S01E10,"April 7, 2014"
Chair-person,Alive,Humanoid,Male,Earth (Chair Dimension),Planet,Chair Dimension,S01E10,"April 7, 2014"
Chair-person,Alive,Humanoid,Male,Earth (Chair Dimension),Planet,Chair Dimension,S01E10,"April 7, 2014"
Chair-homeless,Alive,Humanoid,Male,Earth (Chair Dimension),Planet,Chair Dimension,S01E10,"April 7, 2014"
Chair-waiter,Alive,Humanoid,Male,Earth (Chair Dimension),Planet,Chair Dimension,S01E10,"April 7, 2014"
Pripudlian,Alive,Alien,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E01,"December 2, 2013"
Pripudlian,Alive,Alien,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E11,"April 14, 2014"
Pripudlian,Alive,Alien,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E08,"September 20, 2015"
Pripudlian,Alive,Alien,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E04,"August 13, 2017"
Giant Testicle Monster,Alive,Alien,unknown,Testicle Monster Dimension,Dimension,Testicle Monster Dimension,S01E11,"April 14, 2014"
Giant Testicle Monster,Alive,Alien,unknown,Testicle Monster Dimension,Dimension,Testicle Monster Dimension,S02E02,"August 2, 2015"
Michael,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E01,"July 26, 2015"
Michael's Lawyer,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E01,"July 26, 2015"
Veterinary,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E01,"July 26, 2015"
Veterinary Nurse,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E01,"July 26, 2015"
Bearded Jerry,Alive,Human,Male,Jerryboree,Daycare,unknown,S02E02,"August 2, 2015"
Shaved Head Jerry,Alive,Human,Male,Jerryboree,Daycare,unknown,S02E02,"August 2, 2015"
Tank Top Jerry,Alive,Human,Male,Jerryboree,Daycare,unknown,S02E02,"August 2, 2015"
Pink Polo Shirt Jerry,Alive,Human,Male,Jerryboree,Daycare,unknown,S02E02,"August 2, 2015"
Jerryboree Keeper,Alive,Alien,Female,Jerryboree,Daycare,unknown,S02E02,"August 2, 2015"
Jerryboree Receptionist,Alive,Alien,Male,Jerryboree,Daycare,unknown,S02E02,"August 2, 2015"
Anchor Gear,Alive,Alien,Male,Gear World,Planet,unknown,S02E02,"August 2, 2015"
Gear Cop,Dead,Alien,Male,Gear World,Planet,unknown,S02E02,"August 2, 2015"
Roy's Mum,Alive,Human,Female,Roy: A Life Well Lived,Game,Replacement Dimension,S02E02,"August 2, 2015"
Roy's Wife,Alive,Human,Male,Roy: A Life Well Lived,Game,Replacement Dimension,S02E02,"August 2, 2015"
Roy's Son,Alive,Human,Male,Roy: A Life Well Lived,Game,Replacement Dimension,S02E02,"August 2, 2015"
Simon,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E05,"August 23, 2015"
Vampire Master's Assistant,Alive,Mythological Creature,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E07,"September 13, 2015"
Arbolian Mentirososian,Alive,Alien,unknown,St. Gloopy Noops Hospital,Space station,unknown,S02E05,"August 23, 2015"
Arbolian Mentirososian,Alive,Alien,unknown,St. Gloopy Noops Hospital,Space station,unknown,S02E08,"September 20, 2015"
Arbolian Mentirososian,Alive,Alien,unknown,St. Gloopy Noops Hospital,Space station,unknown,S02E10,"October 4, 2015"
St. Gloopy Noops Nurse,Alive,Alien,Female,St. Gloopy Noops Hospital,Space station,unknown,S02E08,"September 20, 2015"
Nano Doctor,Alive,Alien,Male,St. Gloopy Noops Hospital,Space station,unknown,S02E08,"September 20, 2015"
Funny Songs Presenter,Alive,Human,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Tax Attorney,unknown,Human,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Butthole Ice Cream Guy,Alive,Alien,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Traflorkian Journalist,Alive,Alien,Male,St. Gloopy Noops Hospital,Space station,unknown,S02E08,"September 20, 2015"
Communication's Responsible Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
Teleportation's Responsible Rick,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
SEAL Team Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
SEAL Team Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
SEAL Team Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
SEAL Team Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
Morphizer-XE Customer Support,Alive,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E05,"August 20, 2017"
Morphizer-XE Customer Support,Alive,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E05,"August 20, 2017"
Morphizer-XE Customer Support,unknown,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E05,"August 20, 2017"
Alien Spa Employee,Alive,Alien,Male,Alien Day Spa,Spa,unknown,S03E06,"August 27, 2017"
Little Voltron,Alive,Robot,Genderless,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E06,"August 27, 2017"
Baby Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Bartender Morty,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Dancer Cowboy Morty,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Dancer Morty,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Flower Morty,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Hairdresser Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Journalist Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Private Sector Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Purple Morty,Alive,Alien,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Retired General Rick,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Secret Service Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Steve Jobs Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Sheik Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Modern Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Tan Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Visor Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Colonial Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
P-Coat Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Chang,Alive,Human,Male,The Menagerie,Menagerie,unknown,S03E08,"September 17, 2017"
Dr. Eleanor Arroway,Alive,Human,Female,The Menagerie,Menagerie,unknown,S03E08,"September 17, 2017"
Varrix,Alive,Alien,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E09,"September 24, 2017"
Secretary of the Interior,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E10,"October 1, 2017"
Crystal Poacher,Dead,Alien,Male,Forbodulon Prime,Planet,Replacement Dimension,S04E01,"November 10, 2019"
Crystal Poacher,Dead,Alien,Male,Forbodulon Prime,Planet,Replacement Dimension,S04E01,"November 10, 2019"
Crystal Poacher,Dead,Alien,Male,Forbodulon Prime,Planet,Replacement Dimension,S04E01,"November 10, 2019"
Hologram Rick,Dead,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Fascist Rick,Dead,Human,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S04E01,"November 10, 2019"
Fascist Morty,Dead,Human,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S04E01,"November 10, 2019"
Fascist Mr. President,Alive,Human,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S04E01,"November 10, 2019"
Fascist Rick’s Clone,Dead,Human,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S04E01,"November 10, 2019"
Revolio Clockberg Jr.,Dead,Alien,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S04E01,"November 10, 2019"
Fascist Shrimp Rick,Alive,Animal,Male,Earth (Fascist Shrimp Dimension),Planet,Fascist Shrimp Dimension,S04E01,"November 10, 2019"
Fascist Shrimp Rick’s Clone,Dead,Animal,Male,Earth (Fascist Shrimp Dimension),Planet,Fascist Shrimp Dimension,S04E01,"November 10, 2019"
Fascist Shrimp Morty,Alive,Animal,Male,Earth (Fascist Shrimp Dimension),Planet,Fascist Shrimp Dimension,S04E01,"November 10, 2019"
Fascist Shrimp SS,Alive,Animal,Male,Earth (Fascist Shrimp Dimension),Planet,Fascist Shrimp Dimension,S04E01,"November 10, 2019"
Fascist Teddy Bear Rick,Alive,Animal,Male,Earth (Fascist Teddy Bear Dimension),Planet,Fascist Teddy Bear Dimension,S04E01,"November 10, 2019"
Fascist Teddy Bear Rick’s Clone,Dead,Animal,Male,Earth (Fascist Teddy Bear Dimension),Planet,Fascist Teddy Bear Dimension,S04E01,"November 10, 2019"
Bully,unknown,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Anchorman,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Anchorwoman,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Morty’s Lawyer,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Judge,Dead,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Public Opinion Judge,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Caterpillar Mr. Goldenfold,Dead,Animal,Male,Earth (Wasp Dimension),Planet,Wasp Dimension,S04E01,"November 10, 2019"
Wasp Rick,Alive,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Wasp Rick’s Clone,unknown,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Wasp Morty,Alive,Animal,Male,Earth (Wasp Dimension),Planet,Wasp Dimension,S04E01,"November 10, 2019"
Wasp Summer,Alive,Animal,Female,Earth (Wasp Dimension),Planet,Wasp Dimension,S04E01,"November 10, 2019"
Wasp Jerry,Alive,Animal,Male,Earth (Wasp Dimension),Planet,Wasp Dimension,S04E01,"November 10, 2019"
Wasp Beth,Alive,Animal,Female,Earth (Wasp Dimension),Planet,Wasp Dimension,S04E01,"November 10, 2019"
Caterpillar Mr. Goldenfold’s Larvae,Dead,Animal,unknown,Earth (Wasp Dimension),Planet,Wasp Dimension,S04E01,"November 10, 2019"
Boglin,unknown,unknown,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Kirkland Brand Mr. Meeseeks,unknown,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E01,"November 10, 2019"
Glootie,Alive,Alien,Male,Monogatron Mothership,Space station,Replacement Dimension,S04E02,"November 17, 2019"
Danny Publitz,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E02,"November 17, 2019"
Mothership Intern,Alive,Alien,Male,Monogatron Mothership,Space station,Replacement Dimension,S04E02,"November 17, 2019"
Monogatron Leader,Alive,Alien,Male,Monogatron Mothership,Space station,Replacement Dimension,S04E02,"November 17, 2019"
Lizard,Dead,Alien,Male,Midland Quasar,Quasar,Replacement Dimension,S04E02,"November 17, 2019"
Deliverance,Dead,Robot,Genderless,Midland Quasar,Quasar,Replacement Dimension,S04E02,"November 17, 2019"
Tony,Dead,Alien,Male,Mount Space Everest,Mount,Replacement Dimension,S04E02,"November 17, 2019"
Tony’s Wife,Dead,Alien,Female,Globaflyn,Liquid,Replacement Dimension,S04E02,"November 17, 2019"
Monogatron Queen,Alive,Alien,Female,Monogatron Mothership,Space station,Replacement Dimension,S04E02,"November 17, 2019"
Tony's Dad,Alive,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E02,"November 17, 2019"
Jeff,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E02,"November 17, 2019"
Josiah,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E02,"November 17, 2019"
Maggie,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E02,"November 17, 2019"
Priest Witherspoon,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E02,"November 17, 2019"
Richard,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E02,"November 17, 2019"
Running Bird,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E02,"November 17, 2019"
Secretary at Tony's,Alive,Alien,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E02,"November 17, 2019"
Mountain Sweat Jerry,Alive,Human,Male,Globaflyn,Liquid,Replacement Dimension,S04E02,"November 17, 2019"
Vermigurber,Alive,Alien,Male,Gorgon Quadrant,Quadrant,Replacement Dimension,S04E02,"November 17, 2019"
Miles Knightly,Dead,Alien,Male,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
Heist-Con Receptionist,Alive,Alien,Female,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
Angie Flint,Alive,Human,Female,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
Glar,Alive,Alien,Male,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
Truckula,Alive,Mythological Creature,Male,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
Snake Arms,Alive,Alien,Male,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
Double Microwawe,Alive,Humanoid,Male,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
Monitor Lord,Alive,Alien,Male,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
Key Catcher,Alive,Alien,Female,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
The Shapeshiftress,Alive,Alien,Female,Heist-Con,Convention,Replacement Dimension,S04E03,"November 24, 2019"
Heistotron,Dead,Robot,Genderless,Heistotron Base,Space station,Replacement Dimension,S04E03,"November 24, 2019"
Randotron,Dead,Robot,Genderless,Heistotron Base,Space station,Replacement Dimension,S04E03,"November 24, 2019"
Hephaestus,Alive,Mythological Creature,Male,Heistotron Base,Space station,Replacement Dimension,S04E03,"November 24, 2019"
Ventriloquiver,Alive,Humanoid,Female,Heistotron Base,Space station,Replacement Dimension,S04E03,"November 24, 2019"
Elon Tusk,Alive,Human,Male,Heistotron Base,Space station,Replacement Dimension,S04E03,"November 24, 2019"
Gramuflackian Anchorman,Dead,Alien,Male,Gramuflack,Planet,Replacement Dimension,S04E03,"November 24, 2019"
Gramuflackian General,Dead,Alien,Male,Gramuflack,Planet,Replacement Dimension,S04E03,"November 24, 2019"
Netflix Executive,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E03,"November 24, 2019"
Balthromaw,Alive,Mythological Creature,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E04,"December 8, 2019"
The Wizard,Dead,Human,Male,Draygon,Planet,Magic Dimension,S04E04,"December 8, 2019"
Talking Cat,Alive,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E04,"December 8, 2019"
Debrah,Alive,Mythological Creature,Male,Draygon,Planet,Magic Dimension,S04E04,"December 8, 2019"
Debrah’s Partner,Alive,Mythological Creature,Male,Draygon,Planet,Magic Dimension,S04E04,"December 8, 2019"
Michael,Alive,Mythological Creature,Male,Draygon,Planet,Magic Dimension,S04E04,"December 8, 2019"
Slut Dragon,Alive,Mythological Creature,Male,Draygon,Planet,Magic Dimension,S04E04,"December 8, 2019"
Shadow Jacker,Alive,Mythological Creature,Male,Draygon,Planet,Magic Dimension,S04E04,"December 8, 2019"
Chachi,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E04,"December 8, 2019"
Slippy,Alive,Animal,Female,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Robot Snake,unknown,Robot,Genderless,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Snake Hitler,Dead,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Snake Lincoln,Dead,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Snake Resistance Robot,Dead,Robot,Genderless,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E05,"December 15, 2019"
Snake Linguist,unknown,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Snake Terminator,unknown,Robot,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Snake Soldier,Alive,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Snake with Legs,Alive,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Secret Service Snake,Alive,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Anchosnake,Alive,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Anchosnake,Alive,Animal,Female,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
80's snake,unknown,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Bar Customer,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E05,"December 15, 2019"
Bartender,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E05,"December 15, 2019"
PC Basketball Player,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E05,"December 15, 2019"
Cavesnake,Dead,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Pet Shop Employee,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E05,"December 15, 2019"
Snake Reporter,Alive,Animal,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
High Pilot,unknown,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E05,"December 15, 2019"
High Pilot,unknown,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E05,"December 15, 2019"
Phoenixperson,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E01,"April 1, 2017"
Phoenixperson,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E10,"May 31, 2020"
Phoenixperson,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E08,"August 8, 2021"
Tickets Please Guy,Dead,Human,Male,Non-Diegetic Alternative Reality,Non-Diegetic Alternative Reality,Replacement Dimension,S04E06,"May 3, 2020"
Floaty Bloody Man,Dead,Human,Male,Tickets Please Guy Nightmare,Nightmare,Replacement Dimension,S04E06,"May 3, 2020"
